"URL","Title","Visit Count","Last Accessed Date-Time (GMT)","Duration of Last Accessed (in seconds)"
"https://www.vmware.com/products/workstation-player.html","VMware Workstation Player | VMware","1","2019-10-13 09:47:00","7"
"https://my.workspaceone.com/products","My Workspace ONE","2","2019-10-13 09:45:50","19"
"https://my.workspaceone.com/auth/process?code=jypSa7FIbmZanLWbMX3mlRFibwC44W6CaMWpAZ9L&state=eca4d5f923866be4235090279e40db1d","My Workspace ONE","1","2019-10-13 09:45:49","216"
"https://www.vmware.com/go/download-my-airwatch","My Workspace ONE","1","2019-10-13 09:45:49","0"
"https://my.air-watch.com/products","My Workspace ONE","1","2019-10-13 09:45:49","0"
"https://my.workspaceone.com/auth/publiclogin","My Workspace ONE","1","2019-10-13 09:45:49","0"
"https://secure.workspaceone.com/sso/oauth?client_id=xnxWUf1YO753Z421uI0g5NUXIB5lZ4nF&redirect_uri=https%3A%2F%2Fmy.workspaceone.com%2Fauth%2Fprocess&state=eca4d5f923866be4235090279e40db1d&scope=airwatch.myaw.user.profile.write&response_type=code&approval_prompt=auto&public=1","My Workspace ONE","1","2019-10-13 09:45:49","5"
"https://secure.workspaceone.com/sso/oauth/login","My Workspace ONE","2","2019-10-13 09:45:49","0"
"https://secure.workspaceone.com/access/publiclogin?return=sso%2Foauth%2Flogin","My Workspace ONE","1","2019-10-13 09:45:49","0"
"https://secure.workspaceone.com/sso/oauth/authorize","My Workspace ONE","1","2019-10-13 09:45:49","0"
"https://www.vmware.com/sg.html","VMware Singapore – Cloud, Mobility, Networking & Security Solution","1","2019-10-13 09:45:15","22"
"https://www.google.com/search?newwindow=1&ei=hIGiXe-JPIL-9QOm1bqAAw&q=vmware&oq=vmware&gs_l=psy-ab.3..0i67j0i131i67j0i67l8.30824.32814..33354...1.3..0.51.312.9......0....1..gws-wiz.....0..0i71j0i131j0j0i273j0i10i1i67.E628Ag5Mbac&ved=0ahUKEwjv272mjpjlAhUCf30KHaaqDjAQ4dUDCAs&uact=5","vmware - Google Search","4","2019-10-13 09:45:13","6"
"https://www.mozilla.org/en-US/firefox/download/thanks/","Download Firefox — Free Web Browser — Mozilla","1","2019-10-13 09:44:41","0"
"https://www.mozilla.org/en-US/firefox/new/","Download Firefox — Free Web Browser — Mozilla","1","2019-10-13 09:44:40","0"
"https://www.google.com/search?q=firefox&oq=firefox&aqs=chrome..69i57j0l5.773j0j1&sourceid=chrome&ie=UTF-8","firefox - Google Search","3","2019-10-13 09:44:38","0"
"https://howsecureismypassword.net/","How Secure Is My Password?","1","2019-10-13 09:37:10","391"
"https://www.google.com/search?q=how+secure+is+my+password&oq=how+secu&aqs=chrome.0.0j69i57j0l4.2042j0j1&sourceid=chrome&ie=UTF-8","how secure is my password - Google Search","3","2019-10-13 09:37:08","4"
"https://www.whatsapp.com/download/","Download WhatsApp","1","2019-10-13 08:54:28","0"
"https://www.google.com/search?newwindow=1&ei=pnWiXca4Kc2o9QPcyY_gCA&q=whatsap&oq=whatsap&gs_l=psy-ab.3..0i67j0i273j0i67l4j0j0i131j0l2.19065.20349..20798...1.4..0.49.309.8......0....1..gws-wiz.......0i71.Z6V1MW3KvVo&ved=0ahUKEwjGo9r9gpjlAhVNVH0KHdzkA4wQ4dUDCAs&uact=5","whatsap - Google Search","3","2019-10-13 08:54:21","0"
"https://chrome.google.com/webstore/detail/tabliss-a-beautiful-new-t/hipekcciheckooncpjeljhnekcoolahp?hl=en","Tabliss - A Beautiful New Tab - Chrome Web Store","2","2019-10-13 08:54:08","0"
"https://chrome.google.com/webstore/detail/tabliss-a-beautiful-new-t/hipekcciheckooncpjeljhnekcoolahp/related?hl=en","Tabliss - A Beautiful New Tab - Chrome Web Store","1","2019-10-13 08:54:08","498"
"https://www.google.com/search?q=tabliss+chrome&oq=tabliss&aqs=chrome.1.69i57j0l5.3498j0j7&sourceid=chrome&ie=UTF-8","tabliss chrome - Google Search","3","2019-10-13 08:53:59","0"
"https://www.oracle.com/technetwork/java/javase/downloads/jdk13-downloads-5672538.html","Java SE Development Kit 13 - Downloads","1","2019-10-13 08:50:45","0"
"https://www.oracle.com/technetwork/java/javase/downloads/index.html","Java SE - Downloads | Oracle Technology Network | Oracle","1","2019-10-13 08:50:33","483"
"https://www.google.com/search?newwindow=1&ei=m3SiXbKVNIWo9QOI2LmoCA&q=jdk&oq=jdk&gs_l=psy-ab.3..0i67l10.51543.54418..54628...4.3..0.49.343.9....2..0....1..gws-wiz.....0..0i71j0i273j0j0i131.F2CksVqwKaA&ved=0ahUKEwjyzrz-gZjlAhUFVH0KHQhsDoUQ4dUDCAs&uact=5","jdk - Google Search","3","2019-10-13 08:50:28","18"
"https://www.eclipse.org/downloads/packages/installer","Eclipse Installer 2019-09 R | Eclipse Packages","1","2019-10-13 08:50:18","506"
"https://www.eclipse.org/downloads/download.php?file=/oomph/epp/2019-09/R/eclipse-inst-win64.exe&mirror_id=1142","Thank You for Downloading Eclipse | The Eclipse Foundation","1","2019-10-13 08:50:03","0"
"https://www.eclipse.org/downloads/download.php?file=/oomph/epp/2019-09/R/eclipse-inst-win64.exe","Eclipse downloads - Select a mirror | The Eclipse Foundation","1","2019-10-13 08:49:55","0"
"https://www.eclipse.org/downloads/","Eclipse Downloads | The Eclipse Foundation","1","2019-10-13 08:49:35","812"
"https://www.google.com/search?newwindow=1&ei=cnSiXdzPKM_6rQGDqrKgAw&q=eclipse&oq=eclipse&gs_l=psy-ab.3..0i67l10.38576.40202..40362...1.4..0.53.358.8......0....1..gws-wiz.......0i71j0i131j0j0i10.BUqWjLpBk_U&ved=0ahUKEwjc0OrqgZjlAhVPfSsKHQOVDDQQ4dUDCAs&uact=5","eclipse - Google Search","3","2019-10-13 08:49:33","9"
"https://www.jetbrains.com/pycharm/download/download-thanks.html?platform=windows&code=PCC","Thank you for downloading PyCharm!","1","2019-10-13 08:49:05","0"
"https://www.google.com/search?q=pycharm&oq=pycharm&aqs=chrome..69i57j0l5.3739j0j7&sourceid=chrome&ie=UTF-8","pycharm - Google Search","3","2019-10-13 08:48:52","47"
"https://www.asus.com/sg/Laptops/X550VX/HelpDesk_Download/","X550VX Driver & Tools | Laptops | ASUS Singapore","3","2019-10-13 08:08:10","0"
"https://www.google.com/search?q=extension&oq=exte&aqs=chrome.1.69i57j0l2j69i60j69i61l2.2241j0j7&sourceid=chrome&ie=UTF-8","extension - Google Search","3","2019-10-12 22:25:16","0"
"https://www.google.com/search?q=java&oq=java&aqs=chrome..69i57j0l5.558j0j7&sourceid=chrome&ie=UTF-8","java - Google Search","3","2019-10-12 22:24:38","0"
"https://chrome.google.com/webstore/category/themes","Chrome Web Store - Themes","1","2019-10-12 22:16:15","40"
"https://chrome.google.com/webstore/category/extensions","Chrome Web Store - Themes","1","2019-10-12 22:16:14","0"
"https://chrome.google.com/webstore/detail/aghfnjkcakhmadgdomlmlhhaocbkloab","Chrome Web Store - Extensions","1","2019-10-12 22:16:09","0"
"https://chrome.google.com/webstore/detail/just-black/aghfnjkcakhmadgdomlmlhhaocbkloab","Chrome Web Store - Extensions","1","2019-10-12 22:16:09","0"
"https://code.visualstudio.com/docs/?dv=win","Documentation for Visual Studio Code","1","2019-10-12 22:14:49","0"
"https://code.visualstudio.com/download","Download Visual Studio Code - Mac, Linux, Windows","1","2019-10-12 22:14:42","0"
"https://www.google.com/search?newwindow=1&ei=BeChXdaVI82P9QO0jpkQ&q=visual+studio+code&oq=visual+studio+code&gs_l=psy-ab.3..0i67j0l9.8998.9562..9763...0.2..0.53.235.5....2..0....1..gws-wiz.......0i71.w-ichnuRp0w&ved=0ahUKEwiWrLSk9JblAhXNR30KHTRHBgIQ4dUDCAs&uact=5","visual studio code - Google Search","3","2019-10-12 22:14:36","0"
"https://visualstudio.microsoft.com/thank-you-downloading-visual-studio/?sku=Community&rel=16","Thank you for downloading Visual Studio - Visual Studio","1","2019-10-12 22:14:33","62"
"https://visualstudio.microsoft.com/downloads/","Downloads | IDE, Code, & Team Foundation Server | Visual Studio","1","2019-10-12 22:14:26","29"
"https://www.google.com/search?q=visual+studio&oq=visual+studio&aqs=chrome..69i57j0l5.1797j0j7&sourceid=chrome&ie=UTF-8","visual studio - Google Search","3","2019-10-12 22:14:25","0"
"https://www.nvidia.com/content/DriverDownload-March2009/confirmation.php?url=/Windows/436.48/436.48-notebook-win10-64bit-international-whql.exe&lang=us&type=geforcem","Download NVIDIA, GeForce, Quadro, and Tesla Drivers","1","2019-10-12 22:13:24","0"
"http://www.nvidia.com/Download/driverResults.aspx/152009/en-us","NVIDIA DRIVERS GeForce Game Ready Driver WHQL","1","2019-10-12 22:13:20","0"
"https://www.nvidia.com/Download/driverResults.aspx/152009/en-us","NVIDIA DRIVERS GeForce Game Ready Driver WHQL","1","2019-10-12 22:13:20","0"
"https://www.nvidia.com/Download/index.aspx","Download Drivers | NVIDIA","1","2019-10-12 22:11:40","0"
"https://www.google.com/search?newwindow=1&ei=qtuhXbmoN8rLrQH_sb2IDg&q=nvidia+download&oq=nv&gs_l=psy-ab.3.0.0i67l10.945230.945338..947272...0.7..0.50.97.2......0....1..gws-wiz.......0i71j0i131i67j0j0i131.O04mnJ23Bik","nvidia download - Google Search","3","2019-10-12 22:11:38","0"
"https://get.adobe.com/reader/completion/adm/?exitcode=0&type=install&re=0&appId=200","Adobe - Download Adobe Acrobat Reader DC","1","2019-10-12 22:04:26","0"
"https://get.adobe.com/reader/download/?installer=Reader_DC_2019.012.20036_English_for_Windows&os=Windows%2010&browser_type=KHTML&browser_dist=Chrome&dualoffer=false&mdualoffer=true&cr=false&stype=7717&d=McAfee_Security_Scan_Plus&d=McAfee_Safe_Connect","Adobe - Install Adobe Acrobat Reader DC","1","2019-10-12 22:02:19","50"
"https://get.adobe.com/reader/","Adobe Acrobat Reader DC Download | Free PDF viewer for Windows, Mac OS, Android","1","2019-10-12 22:02:00","0"
"https://www.google.com/search?q=adobe+acrobat&oq=adobe+ac&aqs=chrome.0.0j69i57j0l4.6505j0j7&sourceid=chrome&ie=UTF-8","adobe acrobat - Google Search","3","2019-10-12 22:01:57","0"
"https://www.7-zip.org/download.html","Download","1","2019-10-12 21:56:02","0"
"https://www.google.com/search?q=7zip+download&oq=7zip&aqs=chrome.1.69i57j0l5.3613j0j7&sourceid=chrome&ie=UTF-8","7zip download - Google Search","3","2019-10-12 21:55:50","0"
"https://www.google.com/search?newwindow=1&ei=Y9qhXYaUFonRrQH0hJiQCw&q=asus+x550v+drivers&oq=asus+x550v+dr&gs_l=psy-ab.1.0.0j0i22i30l9.47404.47762..48343...0.2..0.61.147.3....2..0....1..gws-wiz.......0i71j0i67.nxw250QCMts","asus x550v drivers - Google Search","3","2019-10-12 21:51:12","0"
"https://www.asus.com/sg/Laptops/X550VX/","X550VX | Laptops | ASUS Singapore","1","2019-10-12 21:50:34","0"
"https://www.google.com/search?ei=W9qhXcf_MJL0rQGOwZjoDw&q=asus+x550v&oq=asus+x550v&gs_l=psy-ab.3.0.0l10.2470.5103..6307...0.2..0.49.222.6......0....1..gws-wiz.......0i71j0i67j0i273.NqQtkzu2f38","asus x550v - Google Search","3","2019-10-12 21:50:23","0"
"https://www.google.com/search?q=asus&oq=asus+&aqs=chrome..69i59j69i57j0l2j69i60l2.2570j0j7&sourceid=chrome&ie=UTF-8","asus - Google Search","3","2019-10-12 21:50:15","0"
"https://www.asus.com/Laptops/X550VC/HelpDesk_Download/","X550VC Driver & Tools | Laptops | ASUS Global","2","2019-10-12 21:49:27","571"
"https://accounts.google.com/signin/v2/sl/pwd?hl=en&continue=https%3A%2F%2Fmail.google.com%2Fmail&service=mail&flowName=GlifWebSignIn&flowEntry=AddSession&cid=1&navigationDirection=forward","Gmail","1","2019-10-12 21:41:23","0"
"https://accounts.google.com/signin/v2/identifier?hl=en&continue=https%3A%2F%2Fmail.google.com%2Fmail&service=mail&flowName=GlifWebSignIn&flowEntry=AddSession","Gmail","1","2019-10-12 21:41:16","0"
"https://accounts.google.com/AddSession?hl=en&continue=https://mail.google.com/mail&service=mail","Gmail","3","2019-10-12 21:41:16","0"
"https://myaccount.google.com/?utm_source=OGB&tab=rk&utm_medium=act","Google Account","3","2019-10-12 21:41:12","0"
"https://mail.google.com/mail/u/0/#inbox","Inbox - guobao03@gmail.com - Gmail","3","2019-10-12 21:41:03","0"
"https://mail.google.com/accounts/SetOSID?authuser=0&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F%3Fpli%3D1&osidt=ALWU2cuS0Wf1c5_N2hkNhMjWKMTJSJkTDyNZaDWnXszmAww0qMkvvbMDVXmw8gEt9oiKEXPQWJ1_KCK2C8BUVRVdV2lr4PsmbT2sEqFf_BCjo29ObHaKqm-NJ-mMyHvm46vw86f3TAhy","Inbox - guobao03@gmail.com - Gmail","1","2019-10-12 21:41:02","0"
"https://mail.google.com/mail/?pli=1","Inbox - guobao03@gmail.com - Gmail","1","2019-10-12 21:41:02","0"
"https://mail.google.com/mail/u/0/?pli=1","Inbox - guobao03@gmail.com - Gmail","1","2019-10-12 21:41:02","0"
"https://mail.google.com/mail/u/0/","Inbox - guobao03@gmail.com - Gmail","1","2019-10-12 21:41:02","0"
"https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&service=mail&hl=en-GB&authuser=0&passive=true&sarp=1&aodrpl=1&checkedDomains=youtube&checkConnection=youtube%3A105%3A1&pstMsg=1&osid=1&ss=1&ltmpl=default&rm=false","Inbox - guobao03@gmail.com - Gmail","1","2019-10-12 21:41:01","0"
"https://myaccount.google.com/signinoptions/recovery-options-collection?utm_source=Web&utm_medium=Web&utm_campaign=interstitial&oev=lytf%3D7%26wvtx%3D2%26trs%3Dli%26stel%3D1&hl=en-GB&service=mail&continue=https://accounts.google.com/ServiceLogin?continue%3Dhttps%253A%252F%252Fmail.google.com%252Fmail%252F%26service%3Dmail%26hl%3Den-GB%26authuser%3D0%26passive%3Dtrue%26sarp%3D1%26aodrpl%3D1%26checkedDomains%3Dyoutube%26checkConnection%3Dyoutube%253A105%253A1%26pstMsg%3D1%26osid%3D1%26ss%3D1%26ltmpl%3Ddefault%26rm%3Dfalse&rapt=AEjHL4O4UKt_AZNURVfY3YASH3PpJ3vkobo7BulxH8GqPiv9TjjcUwSOodsBUYOCxQ-xBDjaMk6_PYQyfLu2Hd5A9yTpQhEJwA&pli=1","Account Recovery Options","3","2019-10-12 21:40:58","0"
"https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fmyaccount.google.com%2Fsecurity%2Fsigninoptions%2Frecovery-options-collection%3Futm_source%3DWeb%26utm_medium%3DWeb%26utm_campaign%3Dinterstitial%26oev%3Dlytf%253D7%2526wvtx%253D2%2526trs%253Dli%2526stel%253D1%26authuser%3D0%26hl%3Den-GB%26service%3Dmail%26continue%3Dhttps%253A%252F%252Faccounts.google.com%252FServiceLogin%253Fcontinue%253Dhttps%25253A%25252F%25252Fmail.google.com%25252Fmail%25252F%2526service%253Dmail%2526hl%253Den-GB%2526authuser%253D0%2526passive%253Dtrue%2526sarp%253D1%2526aodrpl%253D1%2526checkedDomains%253Dyoutube%2526checkConnection%253Dyoutube%25253A105%25253A1%2526pstMsg%253D1%2526osid%253D1%2526ss%253D1%2526ltmpl%253Ddefault%2526rm%253Dfalse%26rapt%3DAEjHL4O4UKt_AZNURVfY3YASH3PpJ3vkobo7BulxH8GqPiv9TjjcUwSOodsBUYOCxQ-xBDjaMk6_PYQyfLu2Hd5A9yTpQhEJwA&service=accountsettings&hl=en-GB&authuser=0&passive=true&sarp=1&osid=1","Account Recovery Options","1","2019-10-12 21:40:58","0"
"https://myaccount.google.com/accounts/SetOSID?authuser=0&continue=https%3A%2F%2Fmyaccount.google.com%2Fsecurity%2Fsigninoptions%2Frecovery-options-collection%3Futm_source%3DWeb%26utm_medium%3DWeb%26utm_campaign%3Dinterstitial%26oev%3Dlytf%253D7%2526wvtx%253D2%2526trs%253Dli%2526stel%253D1%26authuser%3D0%26hl%3Den-GB%26service%3Dmail%26continue%3Dhttps%253A%252F%252Faccounts.google.com%252FServiceLogin%253Fcontinue%253Dhttps%25253A%25252F%25252Fmail.google.com%25252Fmail%25252F%2526service%253Dmail%2526hl%253Den-GB%2526authuser%253D0%2526passive%253Dtrue%2526sarp%253D1%2526aodrpl%253D1%2526checkedDomains%253Dyoutube%2526checkConnection%253Dyoutube%25253A105%25253A1%2526pstMsg%253D1%2526osid%253D1%2526ss%253D1%2526ltmpl%253Ddefault%2526rm%253Dfalse%26rapt%3DAEjHL4O4UKt_AZNURVfY3YASH3PpJ3vkobo7BulxH8GqPiv9TjjcUwSOodsBUYOCxQ-xBDjaMk6_PYQyfLu2Hd5A9yTpQhEJwA%26pli%3D1&osidt=ALWU2cuFqQLDf1R8frpYRpR4cKHsdXvCScPEY-YA9p1njR57d9oHU6JYbtNBv6Cfp4uzJJwZu7ocNacsMcpX_b2wB__MvSVD0NuWoCX2IdsTPq-taA8JHm3ThbkLrSxrzo1d-9wq95MC","Account Recovery Options","1","2019-10-12 21:40:58","0"
"https://myaccount.google.com/security/signinoptions/recovery-options-collection?utm_source=Web&utm_medium=Web&utm_campaign=interstitial&oev=lytf%3D7%26wvtx%3D2%26trs%3Dli%26stel%3D1&authuser=0&hl=en-GB&service=mail&continue=https://accounts.google.com/ServiceLogin?continue%3Dhttps%253A%252F%252Fmail.google.com%252Fmail%252F%26service%3Dmail%26hl%3Den-GB%26authuser%3D0%26passive%3Dtrue%26sarp%3D1%26aodrpl%3D1%26checkedDomains%3Dyoutube%26checkConnection%3Dyoutube%253A105%253A1%26pstMsg%3D1%26osid%3D1%26ss%3D1%26ltmpl%3Ddefault%26rm%3Dfalse&rapt=AEjHL4O4UKt_AZNURVfY3YASH3PpJ3vkobo7BulxH8GqPiv9TjjcUwSOodsBUYOCxQ-xBDjaMk6_PYQyfLu2Hd5A9yTpQhEJwA&pli=1","Account Recovery Options","1","2019-10-12 21:40:58","0"
"https://myaccount.google.com/signinoptions/recovery-options-collection?utm_source=Web&utm_medium=Web&utm_campaign=interstitial&oev=lytf%3D7%26wvtx%3D2%26trs%3Dli%26stel%3D1&authuser=0&hl=en-GB&service=mail&continue=https://accounts.google.com/ServiceLogin?continue%3Dhttps%253A%252F%252Fmail.google.com%252Fmail%252F%26service%3Dmail%26hl%3Den-GB%26authuser%3D0%26passive%3Dtrue%26sarp%3D1%26aodrpl%3D1%26checkedDomains%3Dyoutube%26checkConnection%3Dyoutube%253A105%253A1%26pstMsg%3D1%26osid%3D1%26ss%3D1%26ltmpl%3Ddefault%26rm%3Dfalse&rapt=AEjHL4O4UKt_AZNURVfY3YASH3PpJ3vkobo7BulxH8GqPiv9TjjcUwSOodsBUYOCxQ-xBDjaMk6_PYQyfLu2Hd5A9yTpQhEJwA&pli=1","Account Recovery Options","1","2019-10-12 21:40:58","2"
"https://accounts.google.com/signin/v2/sl/pwd?service=mail&passive=true&rm=false&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1&flowName=GlifWebSignIn&flowEntry=AddSession&cid=0&navigationDirection=forward","Gmail","1","2019-10-12 21:40:49","0"
"https://accounts.google.com/ServiceLogin/signinchooser?service=mail&passive=true&rm=false&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1&flowName=GlifWebSignIn&flowEntry=AddSession","Gmail","1","2019-10-12 21:40:49","0"
"https://accounts.google.com/ServiceLogin/signinchooser?service=mail&passive=true&rm=false&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1&flowName=GlifWebSignIn&flowEntry=ServiceLogin","Gmail","1","2019-10-12 21:40:48","0"
"https://accounts.google.com/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/mail/&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1#","Gmail","3","2019-10-12 21:40:48","0"
"https://mail.google.com/mail","Gmail","1","2019-10-12 21:40:47","0"
"https://accounts.google.com/Logout","Google Accounts","1","2019-10-12 21:40:47","0"
"https://accounts.google.com/Logout?hl=en&continue=https://mail.google.com/mail&service=mail&timeStmp=1570887706&secTok=.AG5fkS-Oqlqgv2Ix16GOV5_bVATqezv1rw","Google Accounts","1","2019-10-12 21:40:47","7"
"https://mail.google.com/mail/u/0/#inbox/FMfcgxwDrlSVMGzdZGXPRjXgkzjkKlSL","Your Google Account was recovered successfully - guobao03@gmail.com - Gmail","1","2019-10-12 21:40:42","0"
"https://mail.google.com/mail/?authuser=0","Inbox (1) - guobao03@gmail.com - Gmail","1","2019-10-12 21:40:37","0"
"https://accounts.google.com/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/mail/u/0/&ss=1&scc=1&authuser=0&ltmpl=default&ltmplcache=2&emr=1&osid=1#","Inbox (1) - guobao03@gmail.com - Gmail","1","2019-10-12 21:40:37","0"
"https://mail.google.com/accounts/SetOSID?authuser=0&continue=https%3A%2F%2Fmail.google.com%2Fmail%2Fu%2F0%2F%3Fpli%3D1&osidt=ALWU2cvA2jsEl7TtRkcZoEpAS1y54FZHAkOexq4ND-1nXYEevZIwhsHSg0WZMGhGc9PBxtE5vKKsGCsWeRgZ6ZIpbMHyeozRNToHwanwjQ0RT0MK91w86O_hqoEUf2FqlwY75tnkuJyn#","Inbox (1) - guobao03@gmail.com - Gmail","1","2019-10-12 21:40:37","0"
"https://mail.google.com/mail/u/0/?pli=1#","Inbox (1) - guobao03@gmail.com - Gmail","1","2019-10-12 21:40:37","0"
"https://mail.google.com/mail/u/0/#","Inbox (1) - guobao03@gmail.com - Gmail","1","2019-10-12 21:40:37","0"
"https://accounts.google.com/CheckCookie?hl=en-GB&checkedDomains=youtube&checkConnection=youtube%3A67%3A1&pstMsg=1&chtml=LoginDoneHtml&service=mail&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&gidl=EoMBCBESYkFFakhMNE1vUl9sNmVEMVJMX29iRGZXbTBub1B2RmszZzdJRWtpN28xU2thZFBkV2NtRFZFNHUzTEhkcVBuVkQ5X3g3T085Nmg2eG1JaVpYRlV3XzFiNUhOZk9CWnl0RFl3ksyC5gMXCgcIEtoBAggBCgUIF4ABAQoFCBeAAQE","Google Accounts","1","2019-10-12 21:40:30","138"
"https://accounts.google.com/u/0/recovery/summary?hl=en-GB&service=mail&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F%3Fauthuser%3D0&eprsic=ANslDjxdl_6hxdU54wKpePTQDcxiLva9bGk4Y9K2SuOCsRgR7OfCi8nOCTVbNoLqWdvI0P96xsS2SVSIwLj5L-yH-1KCIH1w_BCvFC2dR5gTNKe8E3oONwTNabz6AM7UQNKvMzYcNDko896P8jJYJg5TFBNmOS5rLXj9ZcN82AK-CjIuqoFwWH0O2fxHJx437XtVCyemd0FdQVHPORWLcfJRSZknbS9H3ivr2sbDkqz97p1rjudzSqs&authuser=0&rapt=AEjHL4MoR_l6eD1RL_obDfWm0noPvFk3g7IEki7o1SkadPdWcmDVE4u3LHdqPnVD9_x7OO96h6xmIiZXFUw_1b5HNfOBZytDYw","Google Accounts","1","2019-10-12 21:40:30","0"
"https://accounts.google.com/u/0/recovery/summary?hl=en-GB&service=mail&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F%3Fauthuser%3D0&eprsic=ANslDjxdl_6hxdU54wKpePTQDcxiLva9bGk4Y9K2SuOCsRgR7OfCi8nOCTVbNoLqWdvI0P96xsS2SVSIwLj5L-yH-1KCIH1w_BCvFC2dR5gTNKe8E3oONwTNabz6AM7UQNKvMzYcNDko896P8jJYJg5TFBNmOS5rLXj9ZcN82AK-CjIuqoFwWH0O2fxHJx437XtVCyemd0FdQVHPORWLcfJRSZknbS9H3ivr2sbDkqz97p1rjudzSqs&rapt=AEjHL4MoR_l6eD1RL_obDfWm0noPvFk3g7IEki7o1SkadPdWcmDVE4u3LHdqPnVD9_x7OO96h6xmIiZXFUw_1b5HNfOBZytDYw","Google Accounts","1","2019-10-12 21:40:30","0"
"https://accounts.google.com/signin/v2/challenge/pwd?continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&service=mail&sacu=1&rip=1&flowName=GlifWebSignIn&flowEntry=ServiceLogin&cid=3&navigationDirection=forward&TL=APDPHBBThGEnpaGx22vQ9jMmc-R5mV0EMECCj6SA00eohCWWRnioLD9iGhLWSuwZ","Gmail","1","2019-10-12 21:40:18","0"
"https://accounts.google.com/signin/v2/sl/pwd?continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&service=mail&sacu=1&rip=1&flowName=GlifWebSignIn&flowEntry=ServiceLogin&cid=1&navigationDirection=forward","Gmail","1","2019-10-12 21:38:55","0"
"https://accounts.google.com/signin/v2/identifier?continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&service=mail&sacu=1&rip=1&flowName=GlifWebSignIn&flowEntry=ServiceLogin","Gmail","1","2019-10-12 21:38:49","0"
"https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&service=mail&sacu=1&rip=1","Gmail","3","2019-10-12 21:38:49","0"
"https://accounts.google.com/AccountChooser?service=mail&continue=https://mail.google.com/mail/","Gmail","1","2019-10-12 21:38:49","40"
"https://mail.google.com/mail/?tab=rm1","Gmail - Free Storage and Email from Google","1","2019-10-12 21:38:46","0"
"https://accounts.google.com/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/mail/?tab%3Drm1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1#","Gmail - Free Storage and Email from Google","1","2019-10-12 21:38:46","0"
"https://mail.google.com/intl/en-GB/mail/help/about.html#","Gmail - Free Storage and Email from Google","1","2019-10-12 21:38:46","5"
"https://www.google.com/intl/en-GB/mail/help/about.html#","Gmail - Free Storage and Email from Google","1","2019-10-12 21:38:46","0"
"https://www.google.com/intl/en-GB/gmail/about/#","Gmail - Free Storage and Email from Google","1","2019-10-12 21:38:46","0"
"https://www.google.com/search?q=how+to+uninstall+smart+gesture+asus&oq=where+to+uninstall+smart+gesture&aqs=chrome.1.69i57j0l5.14970j0j7&sourceid=chrome&ie=UTF-8","how to uninstall smart gesture asus - Google Search","3","2019-10-12 21:37:45","518"
"https://chrome.google.com/webstore/detail/just-black/aghfnjkcakhmadgdomlmlhhaocbkloab?hl=en","Just Black - Chrome Web Store","1","2019-10-12 21:33:45","0"
"https://chrome.google.com/webstore?hl=en&category=theme","Chrome Web Store - Themes","1","2019-10-12 21:33:43","0"
"https://chrome.google.com/webstore/category/themes?hl=en","Chrome Web Store - Themes","1","2019-10-12 21:33:43","0"
"https://www.google.com/search?q=asus+x550v+drivers&oq=asus+x550v+driver&aqs=chrome.0.0j69i57j0l4.8412j0j7&sourceid=chrome&ie=UTF-8","asus x550v drivers - Google Search","3","2019-10-12 21:33:03","0"
"https://desktop.telegram.org/","Telegram Desktop","1","2019-10-12 21:29:04","0"
"https://www.google.com/search?q=telegram&oq=tele&aqs=chrome.1.69i57j0l5.5085j0j7&sourceid=chrome&ie=UTF-8","telegram - Google Search","3","2019-10-12 21:29:02","0"
